;Observer;Condition;Block;Percept;Onset;Duration;Block duration;SessionID
0;i07;Scrambled static;0.0;1.0;1.435082197189331;58.565348863601685;60.0;2016-06-23-12-24-38
1;i07;Scrambled static;1.0;1.0;1.9181101322174072;53.77807593345642;60.0;2016-06-23-12-24-38
2;i07;Scrambled static;1.0;-1.0;58.11432409286499;1.902108907699585;60.0;2016-06-23-12-24-38
3;i07;Upright walker;2.0;1.0;1.5850911140441895;58.431341886520386;60.0;2016-06-23-12-24-38
4;i07;Inverted walker;3.0;1.0;3.6532089710235596;56.363224029541016;60.0;2016-06-23-12-24-38
5;i07;Scrambled moving;4.0;1.0;10.625607967376709;43.46948599815369;60.0;2016-06-23-12-24-38
6;i07;Scrambled moving;4.0;-1.0;55.1791558265686;4.837277173995972;60.0;2016-06-23-12-24-38
