;Observer;Condition;Block;Percept;Onset;Duration;Block duration;SessionID
0;i05;Scrambled static;0.0;1.0;1.3000741004943848;3.700212001800537;60.0;2016-06-03-11-12-31
1;i05;Scrambled static;0.0;1.0;5.150294065475464;39.76627492904663;60.0;2016-06-03-11-12-31
2;i05;Scrambled static;0.0;1.0;45.13258099555969;14.883852005004883;60.0;2016-06-03-11-12-31
3;i05;Scrambled static;1.0;1.0;0.8500478267669678;1.9501121044158936;60.0;2016-06-03-11-12-31
4;i05;Scrambled static;1.0;-1.0;2.916165828704834;0.5500321388244629;60.0;2016-06-03-11-12-31
5;i05;Scrambled static;1.0;1.0;3.633206844329834;7.016402006149292;60.0;2016-06-03-11-12-31
6;i05;Scrambled static;1.0;1.0;12.299702882766724;47.716728925704956;60.0;2016-06-03-11-12-31
7;i05;Upright walker;2.0;1.0;1.8501060009002686;53.89908218383789;60.0;2016-06-03-11-12-31
8;i05;Upright walker;2.0;-1.0;55.74918818473816;4.2672438621521;60.0;2016-06-03-11-12-31
9;i05;Inverted walker;3.0;1.0;1.5660889148712158;8.533488035202026;60.0;2016-06-03-11-12-31
10;i05;Inverted walker;3.0;-1.0;10.099576950073242;14.383822917938232;60.0;2016-06-03-11-12-31
11;i05;Inverted walker;3.0;1.0;24.483399868011475;1.9491121768951416;60.0;2016-06-03-11-12-31
12;i05;Inverted walker;3.0;-1.0;26.432512044906616;1.8341038227081299;60.0;2016-06-03-11-12-31
13;i05;Inverted walker;3.0;1.0;28.266615867614746;1.7160990238189697;60.0;2016-06-03-11-12-31
14;i05;Inverted walker;3.0;-1.0;29.982714891433716;18.75007200241089;60.0;2016-06-03-11-12-31
15;i05;Inverted walker;3.0;1.0;48.732786893844604;0.717041015625;60.0;2016-06-03-11-12-31
16;i05;Inverted walker;3.0;-1.0;49.449827909469604;10.566604137420654;60.0;2016-06-03-11-12-31
17;i05;Scrambled moving;4.0;1.0;3.0331740379333496;3.500200033187866;60.0;2016-06-03-11-12-31
18;i05;Scrambled moving;4.0;-1.0;10.882622957229614;4.284245014190674;60.0;2016-06-03-11-12-31
19;i05;Scrambled moving;4.0;1.0;17.365993976593018;8.217469930648804;60.0;2016-06-03-11-12-31
20;i05;Scrambled moving;4.0;-1.0;26.916539907455444;2.8161611557006836;60.0;2016-06-03-11-12-31
21;i05;Scrambled moving;4.0;-1.0;30.999773025512695;4.600263833999634;60.0;2016-06-03-11-12-31
22;i05;Scrambled moving;4.0;-1.0;36.93311285972595;21.683240175247192;60.0;2016-06-03-11-12-31
