;Observer;Condition;Block;Percept;Onset;Duration;Block duration;SessionID
0;i15;Scrambled static;0.0;1.0;7.07500004768;0.140999794006;60.0;2017-01-27-10-59-41
1;i15;Scrambled static;0.0;1.0;10.0490000248;0.408999919891;60.0;2017-01-27-10-59-41
2;i15;Scrambled static;0.0;1.0;15.7660000324;43.5679998398;60.0;2017-01-27-10-59-41
3;i15;Scrambled static;0.0;-1.0;59.3339998722;0.666000127792;60.0;2017-01-27-10-59-41
4;i15;Scrambled static;1.0;1.0;1.30800008774;21.6670000553;60.0;2017-01-27-10-59-41
5;i15;Scrambled static;1.0;-1.0;22.9750001431;2.66599988937;60.0;2017-01-27-10-59-41
6;i15;Scrambled static;1.0;1.0;25.6410000324;3.53399991989;60.0;2017-01-27-10-59-41
7;i15;Scrambled static;1.0;-1.0;29.1749999523;30.8250000477;60.0;2017-01-27-10-59-41
8;i15;Upright walker;2.0;1.0;1.89100003242;1.42499995232;60.0;2017-01-27-10-59-41
9;i15;Upright walker;2.0;-1.0;3.31599998474;1.93300008774;60.0;2017-01-27-10-59-41
10;i15;Upright walker;2.0;1.0;5.24900007248;1.65899991989;60.0;2017-01-27-10-59-41
11;i15;Upright walker;2.0;-1.0;6.90799999237;2.16600012779;60.0;2017-01-27-10-59-41
12;i15;Upright walker;2.0;1.0;9.23300004005;2.06599998474;60.0;2017-01-27-10-59-41
13;i15;Upright walker;2.0;-1.0;11.2990000248;0.426000118256;60.0;2017-01-27-10-59-41
14;i15;Upright walker;2.0;1.0;11.8250000477;48.1749999523;60.0;2017-01-27-10-59-41
15;i15;Inverted walker;3.0;1.0;3.65000009537;2.21700000763;60.0;2017-01-27-10-59-41
16;i15;Inverted walker;3.0;-1.0;5.867000103;7.42599987984;60.0;2017-01-27-10-59-41
17;i15;Inverted walker;3.0;-1.0;40.4089999199;2.875;60.0;2017-01-27-10-59-41
18;i15;Inverted walker;3.0;1.0;43.9509999752;0.924999952316;60.0;2017-01-27-10-59-41
19;i15;Inverted walker;3.0;-1.0;45.1089999676;1.11800003052;60.0;2017-01-27-10-59-41
20;i15;Inverted walker;3.0;-1.0;46.3099999428;0.242000102997;60.0;2017-01-27-10-59-41
21;i15;Inverted walker;3.0;-1.0;49.5929999352;1.742000103;60.0;2017-01-27-10-59-41
22;i15;Inverted walker;3.0;-1.0;56.1930000782;3.80799984932;60.0;2017-01-27-10-59-41
23;i15;Scrambled moving;4.0;-1.0;9.16599988937;15.6010000706;60.0;2017-01-27-10-59-41
24;i15;Scrambled moving;4.0;-1.0;29.4830000401;30.5179998875;60.0;2017-01-27-10-59-41
