;Observer;Condition;Block;Percept;Onset;Duration;Block duration;SessionID
0;i01;Scrambled static;0.0;1.0;7.355420827865601;10.075576066970825;60.0;2016-06-24-10-25-23
1;i01;Scrambled static;0.0;-1.0;19.683125972747803;4.4702558517456055;60.0;2016-06-24-10-25-23
2;i01;Scrambled static;0.0;1.0;29.824705839157104;30.19172716140747;60.0;2016-06-24-10-25-23
3;i01;Scrambled static;1.0;1.0;1.2680730819702148;49.29081892967224;60.0;2016-06-24-10-25-23
4;i01;Scrambled static;1.0;-1.0;50.558892011642456;9.441540002822876;60.0;2016-06-24-10-25-23
5;i01;Upright walker;2.0;1.0;2.419137954711914;1.1000628471374512;60.0;2016-06-24-10-25-23
6;i01;Upright walker;2.0;-1.0;4.07023286819458;1.3840789794921875;60.0;2016-06-24-10-25-23
7;i01;Upright walker;2.0;1.0;6.288359880447388;1.8681058883666992;60.0;2016-06-24-10-25-23
8;i01;Upright walker;2.0;-1.0;8.2064688205719;1.6850969791412354;60.0;2016-06-24-10-25-23
9;i01;Upright walker;2.0;1.0;9.891565799713135;2.2021260261535645;60.0;2016-06-24-10-25-23
10;i01;Upright walker;2.0;-1.0;12.0936918258667;0.08300399780273438;60.0;2016-06-24-10-25-23
11;i01;Upright walker;2.0;-1.0;12.460712909698486;1.3510770797729492;60.0;2016-06-24-10-25-23
12;i01;Upright walker;2.0;1.0;13.811789989471436;1.8841078281402588;60.0;2016-06-24-10-25-23
13;i01;Upright walker;2.0;-1.0;15.695897817611694;2.069118022918701;60.0;2016-06-24-10-25-23
14;i01;Upright walker;2.0;1.0;17.765015840530396;1.8341050148010254;60.0;2016-06-24-10-25-23
15;i01;Upright walker;2.0;-1.0;19.66612482070923;1.535088062286377;60.0;2016-06-24-10-25-23
16;i01;Upright walker;2.0;1.0;21.201212882995605;0.08300399780273438;60.0;2016-06-24-10-25-23
17;i01;Upright walker;2.0;1.0;21.78424596786499;1.9351108074188232;60.0;2016-06-24-10-25-23
18;i01;Upright walker;2.0;-1.0;23.719356775283813;2.052117109298706;60.0;2016-06-24-10-25-23
19;i01;Upright walker;2.0;1.0;25.77147388458252;2.2181270122528076;60.0;2016-06-24-10-25-23
20;i01;Upright walker;2.0;-1.0;27.989600896835327;2.252129077911377;60.0;2016-06-24-10-25-23
21;i01;Upright walker;2.0;1.0;30.424739837646484;1.5680899620056152;60.0;2016-06-24-10-25-23
22;i01;Upright walker;2.0;-1.0;31.9928297996521;1.6180920600891113;60.0;2016-06-24-10-25-23
23;i01;Upright walker;2.0;1.0;33.67792582511902;1.8351049423217773;60.0;2016-06-24-10-25-23
24;i01;Upright walker;2.0;-1.0;35.513030767440796;2.018115997314453;60.0;2016-06-24-10-25-23
25;i01;Upright walker;2.0;1.0;37.581148862838745;2.2181270122528076;60.0;2016-06-24-10-25-23
26;i01;Upright walker;2.0;-1.0;39.79927587509155;1.8181040287017822;60.0;2016-06-24-10-25-23
27;i01;Upright walker;2.0;1.0;41.617379903793335;14.195811986923218;60.0;2016-06-24-10-25-23
28;i01;Upright walker;2.0;-1.0;55.81319189071655;2.869163990020752;60.0;2016-06-24-10-25-23
29;i01;Upright walker;2.0;1.0;58.682355880737305;1.3340771198272705;60.0;2016-06-24-10-25-23
30;i01;Inverted walker;3.0;1.0;25.004430055618286;0.1670088768005371;60.0;2016-06-24-10-25-23
31;i01;Inverted walker;3.0;-1.0;25.57146191596985;0.21701312065124512;60.0;2016-06-24-10-25-23
32;i01;Scrambled moving;4.0;-1.0;12.810732126235962;1.167067050933838;60.0;2016-06-24-10-25-23
33;i01;Scrambled moving;4.0;1.0;14.010801076889038;2.3521339893341064;60.0;2016-06-24-10-25-23
34;i01;Scrambled moving;4.0;-1.0;16.362935066223145;2.00211501121521;60.0;2016-06-24-10-25-23
35;i01;Scrambled moving;4.0;1.0;18.448055028915405;1.5510880947113037;60.0;2016-06-24-10-25-23
36;i01;Scrambled moving;4.0;-1.0;19.99914312362671;1.9521119594573975;60.0;2016-06-24-10-25-23
