;Observer;Condition;Block;Percept;Onset;Duration;Block duration;SessionID
0;i17;Scrambled static;0.0;1.0;3.48619914055;1.05105996132;60.0;2017-02-16-13-52-09
1;i17;Scrambled static;0.0;-1.0;4.55426001549;11.2426431179;60.0;2017-02-16-13-52-09
2;i17;Scrambled static;0.0;1.0;15.7969031334;2.63515090942;60.0;2017-02-16-13-52-09
3;i17;Scrambled static;0.0;-1.0;18.4320540428;41.5843789577;60.0;2017-02-16-13-52-09
4;i17;Scrambled static;1.0;-1.0;1.55108809471;21.0012021065;60.0;2017-02-16-13-52-09
5;i17;Scrambled static;1.0;1.0;22.5522902012;28.0896058083;60.0;2017-02-16-13-52-09
6;i17;Upright walker;2.0;-1.0;1.36807799339;1.46808409691;60.0;2017-02-16-13-52-09
7;i17;Upright walker;2.0;1.0;2.98617005348;26.721529007;60.0;2017-02-16-13-52-09
8;i17;Upright walker;2.0;-1.0;29.7076990604;30.3087329865;60.0;2017-02-16-13-52-09
9;i17;Inverted walker;3.0;-1.0;1.95211195946;30.5247459412;60.0;2017-02-16-13-52-09
10;i17;Inverted walker;3.0;1.0;32.4768579006;0.617035150528;60.0;2017-02-16-13-52-09
11;i17;Inverted walker;3.0;-1.0;37.3641381264;12.3437058926;60.0;2017-02-16-13-52-09
12;i17;Inverted walker;3.0;-1.0;49.9748589993;5.40430903435;60.0;2017-02-16-13-52-09
13;i17;Inverted walker;3.0;-1.0;59.8324229717;0.184010028839;60.0;2017-02-16-13-52-09
14;i17;Scrambled moving;4.0;1.0;27.8065898418;1.13406515121;60.0;2017-02-16-13-52-09
15;i17;Scrambled moving;4.0;-1.0;29.0576620102;0.86704993248;60.0;2017-02-16-13-52-09
