;Observer;Condition;Block;Percept;Onset;Duration;Block duration;SessionID
53;n11;Inverted walker;7.0;1.0;3.58600020409;0.700999975204;60.0;2015-10-13-14-29-44
54;n11;Inverted walker;7.0;1.0;9.15700006485;1.41799998283;60.0;2015-10-13-14-29-44
55;n11;Inverted walker;7.0;-1.0;10.5750000477;1.40100002289;60.0;2015-10-13-14-29-44
56;n11;Inverted walker;7.0;1.0;11.9760000706;1.51800012589;60.0;2015-10-13-14-29-44
57;n11;Inverted walker;7.0;-1.0;13.5270001888;5.82299995422;60.0;2015-10-13-14-29-44
58;n11;Inverted walker;7.0;1.0;19.3500001431;1.4509999752;60.0;2015-10-13-14-29-44
59;n11;Inverted walker;7.0;-1.0;20.8010001183;1.78399991989;60.0;2015-10-13-14-29-44
60;n11;Inverted walker;7.0;1.0;22.6019999981;1.50100016594;60.0;2015-10-13-14-29-44
61;n11;Inverted walker;7.0;-1.0;24.103000164;1.58500003815;60.0;2015-10-13-14-29-44
62;n11;Inverted walker;7.0;1.0;25.6880002022;1.65099978447;60.0;2015-10-13-14-29-44
63;n11;Inverted walker;7.0;-1.0;27.3389999866;2.01800012589;60.0;2015-10-13-14-29-44
64;n11;Inverted walker;7.0;-1.0;31.6260001659;1.33500003815;60.0;2015-10-13-14-29-44
65;n11;Inverted walker;7.0;1.0;32.9610002041;1.56799983978;60.0;2015-10-13-14-29-44
66;n11;Inverted walker;7.0;-1.0;34.5450000763;1.5680000782;60.0;2015-10-13-14-29-44
67;n11;Inverted walker;7.0;1.0;36.1130001545;1.63499999046;60.0;2015-10-13-14-29-44
68;n11;Inverted walker;7.0;-1.0;37.748000145;1.26799988747;60.0;2015-10-13-14-29-44
69;n11;Inverted walker;7.0;1.0;43.7030000687;1.35100007057;60.0;2015-10-13-14-29-44
70;n11;Inverted walker;7.0;-1.0;45.0540001392;1.53399991989;60.0;2015-10-13-14-29-44
71;n11;Inverted walker;7.0;1.0;46.621999979;1.53400015831;60.0;2015-10-13-14-29-44
72;n11;Inverted walker;7.0;-1.0;48.1560001373;1.56799983978;60.0;2015-10-13-14-29-44
73;n11;Inverted walker;7.0;1.0;49.7410001755;0.800999879837;60.0;2015-10-13-14-29-44
74;n11;Inverted walker;7.0;-1.0;55.6960000992;1.40100002289;60.0;2015-10-13-14-29-44
75;n11;Inverted walker;7.0;1.0;57.114000082;1.46799993515;60.0;2015-10-13-14-29-44
76;n11;Inverted walker;7.0;-1.0;58.6650002003;1.25099992752;60.0;2015-10-13-14-29-44
77;n11;Inverted walker;7.0;1.0;59.9160001278;0.0839998722076;60.0;2015-10-13-14-29-44
