;Observer;Condition;Block;Percept;Onset;Duration;Block duration;SessionID
0;n12;Scrambled static;0.0;1.0;1.56799983978;0.0670001506805;60.0;2015-10-06-14-32-53
1;n12;Scrambled static;0.0;1.0;2.38499999046;57.6150000095;60.0;2015-10-06-14-32-53
2;n12;Scrambled static;1.0;-1.0;0.816999912262;59.1990001202;60.0;2015-10-06-14-32-53
3;n12;Inverted walker;2.0;-1.0;23.2520000935;0.0169999599457;60.0;2015-10-06-14-32-53
4;n12;Inverted walker;2.0;1.0;23.3690001965;0.133999824524;60.0;2015-10-06-14-32-53
5;n12;Inverted walker;2.0;-1.0;26.4220001698;0.416999816895;60.0;2015-10-06-14-32-53
6;n12;Inverted walker;2.0;-1.0;28.5400002003;0.0999999046326;60.0;2015-10-06-14-32-53
7;n12;Inverted walker;2.0;1.0;31.7269999981;0.116000175476;60.0;2015-10-06-14-32-53
8;n12;Inverted walker;2.0;-1.0;34.5789999962;0.267000198364;60.0;2015-10-06-14-32-53
9;n12;Inverted walker;2.0;1.0;36.246999979;0.200000047684;60.0;2015-10-06-14-32-53
10;n12;Inverted walker;2.0;-1.0;37.9820001125;0.400000095367;60.0;2015-10-06-14-32-53
11;n12;Inverted walker;2.0;1.0;39.6660001278;0.116999864578;60.0;2015-10-06-14-32-53
12;n12;Inverted walker;2.0;-1.0;41.8849999905;0.633000135422;60.0;2015-10-06-14-32-53
13;n12;Inverted walker;2.0;1.0;43.603000164;0.399999856949;60.0;2015-10-06-14-32-53
14;n12;Inverted walker;2.0;-1.0;45.1700000763;0.618000030518;60.0;2015-10-06-14-32-53
15;n12;Inverted walker;2.0;1.0;46.621999979;0.683000087738;60.0;2015-10-06-14-32-53
16;n12;Inverted walker;2.0;-1.0;48.356000185;0.984999895096;60.0;2015-10-06-14-32-53
17;n12;Inverted walker;2.0;1.0;50.492000103;0.550999879837;60.0;2015-10-06-14-32-53
18;n12;Inverted walker;2.0;1.0;52.7610001564;0.200000047684;60.0;2015-10-06-14-32-53
19;n12;Inverted walker;2.0;1.0;55.6130001545;0.684000015259;60.0;2015-10-06-14-32-53
20;n12;Inverted walker;2.0;-1.0;57.3310000896;0.799999952316;60.0;2015-10-06-14-32-53
21;n12;Inverted walker;2.0;1.0;58.8990001678;0.549999952316;60.0;2015-10-06-14-32-53
22;n12;Upright walker;3.0;-1.0;3.67100000381;8.8900001049;60.0;2015-10-06-14-32-53
23;n12;Upright walker;3.0;1.0;12.611000061;0.150000095367;60.0;2015-10-06-14-32-53
24;n12;Upright walker;3.0;1.0;12.7950000763;0.766999959946;60.0;2015-10-06-14-32-53
25;n12;Upright walker;3.0;-1.0;13.8789999485;22.2350001335;60.0;2015-10-06-14-32-53
26;n12;Upright walker;3.0;1.0;36.1800000668;11.626999855;60.0;2015-10-06-14-32-53
27;n12;Upright walker;3.0;-1.0;47.8740000725;9.29099988937;60.0;2015-10-06-14-32-53
28;n12;Upright walker;3.0;1.0;57.1819999218;0.901000022888;60.0;2015-10-06-14-32-53
29;n12;Upright walker;3.0;-1.0;58.1830000877;1.81799983978;60.0;2015-10-06-14-32-53
30;n12;Scrambled moving;4.0;1.0;2.28499984741;0.167000055313;60.0;2015-10-06-14-32-53
31;n12;Scrambled moving;4.0;1.0;3.86899995804;0.0840001106262;60.0;2015-10-06-14-32-53
32;n12;Scrambled moving;4.0;1.0;5.18700003624;0.149999856949;60.0;2015-10-06-14-32-53
33;n12;Scrambled moving;4.0;1.0;6.98799991608;0.167000055313;60.0;2015-10-06-14-32-53
34;n12;Scrambled moving;4.0;1.0;8.52300000191;0.200999975204;60.0;2015-10-06-14-32-53
35;n12;Scrambled moving;4.0;1.0;10.1589999199;0.266000032425;60.0;2015-10-06-14-32-53
36;n12;Scrambled moving;4.0;-1.0;12.5099999905;0.384000062943;60.0;2015-10-06-14-32-53
37;n12;Scrambled moving;4.0;-1.0;14.1119999886;0.266000032425;60.0;2015-10-06-14-32-53
38;n12;Scrambled moving;4.0;-1.0;15.6459999084;0.150000095367;60.0;2015-10-06-14-32-53
39;n12;Scrambled moving;4.0;1.0;17.7309999466;0.134000062943;60.0;2015-10-06-14-32-53
40;n12;Scrambled moving;4.0;1.0;19.0650000572;0.350999832153;60.0;2015-10-06-14-32-53
41;n12;Scrambled moving;4.0;1.0;20.6169998646;0.216000080109;60.0;2015-10-06-14-32-53
42;n12;Scrambled moving;4.0;-1.0;22.4010000229;0.333999872208;60.0;2015-10-06-14-32-53
43;n12;Scrambled moving;4.0;1.0;24.118999958;0.250999927521;60.0;2015-10-06-14-32-53
44;n12;Scrambled moving;4.0;1.0;25.9539999962;0.200999975204;60.0;2015-10-06-14-32-53
45;n12;Scrambled moving;4.0;-1.0;27.6559998989;0.101000070572;60.0;2015-10-06-14-32-53
46;n12;Scrambled moving;4.0;1.0;29.9919998646;0.282999992371;60.0;2015-10-06-14-32-53
47;n12;Scrambled moving;4.0;1.0;31.3589999676;0.818000078201;60.0;2015-10-06-14-32-53
48;n12;Scrambled moving;4.0;1.0;33.010999918;0.967000007629;60.0;2015-10-06-14-32-53
49;n12;Scrambled moving;4.0;-1.0;34.6789999008;0.983999967575;60.0;2015-10-06-14-32-53
50;n12;Scrambled moving;4.0;1.0;36.3970000744;0.616999864578;60.0;2015-10-06-14-32-53
51;n12;Scrambled moving;4.0;-1.0;37.6979999542;0.632999897003;60.0;2015-10-06-14-32-53
52;n12;Scrambled moving;4.0;-1.0;40.2000000477;0.866999864578;60.0;2015-10-06-14-32-53
53;n12;Scrambled moving;4.0;1.0;41.9679999352;0.917000055313;60.0;2015-10-06-14-32-53
54;n12;Scrambled moving;4.0;1.0;45.2379999161;0.317000150681;60.0;2015-10-06-14-32-53
55;n12;Scrambled moving;4.0;-1.0;46.9059998989;0.450000047684;60.0;2015-10-06-14-32-53
56;n12;Scrambled moving;4.0;1.0;48.3740000725;0.449999809265;60.0;2015-10-06-14-32-53
57;n12;Scrambled moving;4.0;-1.0;49.875;0.5;60.0;2015-10-06-14-32-53
58;n12;Scrambled moving;4.0;1.0;52.7599999905;0.217000007629;60.0;2015-10-06-14-32-53
59;n12;Scrambled moving;4.0;-1.0;53.611000061;0.299999952316;60.0;2015-10-06-14-32-53
60;n12;Scrambled moving;4.0;-1.0;55.4459998608;1.18400001526;60.0;2015-10-06-14-32-53
61;n12;Scrambled moving;4.0;-1.0;57.5639998913;0.733999967575;60.0;2015-10-06-14-32-53
62;n12;Scrambled moving;4.0;1.0;58.7820000648;0.699999809265;60.0;2015-10-06-14-32-53
