;Observer;Condition;Block;Percept;Onset;Duration;Block duration;SessionID
0;n01;Scrambled static;0.0;1.0;12.3110001087;3.26900005341;60.0;2015-10-27-17-55-35
1;n01;Scrambled static;0.0;-1.0;20.117000103;1.70199990273;60.0;2015-10-27-17-55-35
2;n01;Scrambled static;0.0;1.0;22.5529999733;1.00100016594;60.0;2015-10-27-17-55-35
3;n01;Scrambled static;0.0;-1.0;23.9880001545;1.16699981689;60.0;2015-10-27-17-55-35
4;n01;Scrambled static;0.0;1.0;26.2730000019;0.75;60.0;2015-10-27-17-55-35
5;n01;Scrambled static;0.0;1.0;31.0770001411;1.41699981689;60.0;2015-10-27-17-55-35
6;n01;Scrambled static;0.0;-1.0;33.6790001392;2.90199995041;60.0;2015-10-27-17-55-35
7;n01;Scrambled static;0.0;1.0;39.9010000229;0.299999952316;60.0;2015-10-27-17-55-35
8;n01;Scrambled static;0.0;-1.0;41.986000061;18.0150001049;60.0;2015-10-27-17-55-35
9;n01;Scrambled static;1.0;-1.0;5.53799986839;54.4630000591;60.0;2015-10-27-17-55-35
10;n01;Inverted walker;2.0;1.0;31.6099998951;3.8029999733;60.0;2015-10-27-17-55-35
11;n01;Inverted walker;2.0;1.0;40.4670000076;0.216999769211;60.0;2015-10-27-17-55-35
12;n01;Inverted walker;2.0;1.0;48.6579999924;1.30099987984;60.0;2015-10-27-17-55-35
13;n01;Upright walker;3.0;1.0;8.8900001049;0.93499994278;60.0;2015-10-27-17-55-35
14;n01;Upright walker;3.0;-1.0;10.2760000229;1.76800012589;60.0;2015-10-27-17-55-35
15;n01;Upright walker;3.0;1.0;12.0440001488;1.76799988747;60.0;2015-10-27-17-55-35
16;n01;Upright walker;3.0;-1.0;13.8619999886;1.63400006294;60.0;2015-10-27-17-55-35
17;n01;Upright walker;3.0;1.0;15.9300000668;1.3180000782;60.0;2015-10-27-17-55-35
18;n01;Upright walker;3.0;-1.0;20.6500000954;0.116999864578;60.0;2015-10-27-17-55-35
19;n01;Upright walker;3.0;1.0;20.7669999599;0.617000102997;60.0;2015-10-27-17-55-35
20;n01;Upright walker;3.0;-1.0;23.986000061;1.15100002289;60.0;2015-10-27-17-55-35
21;n01;Upright walker;3.0;-1.0;27.5729999542;0.950999975204;60.0;2015-10-27-17-55-35
22;n01;Upright walker;3.0;1.0;38.9160001278;1.25;60.0;2015-10-27-17-55-35
23;n01;Upright walker;3.0;-1.0;43.0190000534;1.53399991989;60.0;2015-10-27-17-55-35
24;n01;Upright walker;3.0;1.0;45.9219999313;2.33500003815;60.0;2015-10-27-17-55-35
25;n01;Upright walker;3.0;-1.0;49.742000103;3.78600001335;60.0;2015-10-27-17-55-35
26;n01;Upright walker;3.0;-1.0;54.5120000839;0.0;60.0;2015-10-27-17-55-35
27;n01;Upright walker;3.0;1.0;54.5120000839;5.5039999485;60.0;2015-10-27-17-55-35
28;n01;Scrambled moving;4.0;-1.0;30.1579999924;0.0169999599457;60.0;2015-10-27-17-55-35
29;n01;Scrambled moving;4.0;1.0;30.1749999523;1.86800003052;60.0;2015-10-27-17-55-35
30;n01;Scrambled moving;4.0;1.0;35.3129999638;0.917000055313;60.0;2015-10-27-17-55-35
31;n01;Scrambled moving;4.0;1.0;56.4140000343;0.700000047684;60.0;2015-10-27-17-55-35
32;n01;Scrambled moving;4.0;1.0;57.3480000496;0.766999959946;60.0;2015-10-27-17-55-35
33;n01;Scrambled moving;4.0;-1.0;59.7660000324;0.233999967575;60.0;2015-10-27-17-55-35
