;Observer;Condition;Block;Percept;Onset;Duration;Block duration;SessionID
0;n13;Scrambled static;0.0;1.0;2.41899991035;57.5810000896;60.0;2015-10-06-12-16-36
1;n13;Scrambled static;1.0;1.0;2.80200004578;2.53499984741;60.0;2015-10-06-12-16-36
2;n13;Scrambled static;1.0;1.0;5.57100009918;54.4289999008;60.0;2015-10-06-12-16-36
3;n13;Inverted walker;2.0;1.0;1.71900010109;0.5;60.0;2015-10-06-12-16-36
4;n13;Inverted walker;2.0;1.0;2.66900014877;2.06900000572;60.0;2015-10-06-12-16-36
5;n13;Inverted walker;2.0;1.0;7.72300004959;0.367000102997;60.0;2015-10-06-12-16-36
6;n13;Inverted walker;2.0;1.0;13.378000021;5.25500011444;60.0;2015-10-06-12-16-36
7;n13;Inverted walker;2.0;1.0;21.6679999828;6.23900008202;60.0;2015-10-06-12-16-36
8;n13;Inverted walker;2.0;1.0;34.8129999638;0.851000070572;60.0;2015-10-06-12-16-36
9;n13;Inverted walker;2.0;-1.0;37.248000145;0.283999919891;60.0;2015-10-06-12-16-36
10;n13;Inverted walker;2.0;1.0;45.5210001469;0.283999919891;60.0;2015-10-06-12-16-36
11;n13;Inverted walker;2.0;1.0;47.006000042;0.266999959946;60.0;2015-10-06-12-16-36
12;n13;Inverted walker;2.0;1.0;47.5889999866;0.601000070572;60.0;2015-10-06-12-16-36
13;n13;Inverted walker;2.0;1.0;49.0069999695;0.75200009346;60.0;2015-10-06-12-16-36
14;n13;Inverted walker;2.0;1.0;50.7599999905;0.733999967575;60.0;2015-10-06-12-16-36
15;n13;Inverted walker;2.0;1.0;56.5470001698;0.0839998722076;60.0;2015-10-06-12-16-36
16;n13;Upright walker;3.0;1.0;4.12000012398;2.72000002861;60.0;2015-10-06-12-16-36
17;n13;Upright walker;3.0;-1.0;7.50699996948;0.367000102997;60.0;2015-10-06-12-16-36
18;n13;Upright walker;3.0;1.0;9.25800013542;0.217000007629;60.0;2015-10-06-12-16-36
19;n13;Upright walker;3.0;1.0;10.5590000153;0.834000110626;60.0;2015-10-06-12-16-36
20;n13;Upright walker;3.0;1.0;11.9609999657;3.1850001812;60.0;2015-10-06-12-16-36
21;n13;Upright walker;3.0;1.0;15.5299999714;1.5680000782;60.0;2015-10-06-12-16-36
22;n13;Upright walker;3.0;1.0;17.2810001373;0.533999919891;60.0;2015-10-06-12-16-36
23;n13;Upright walker;3.0;-1.0;17.9149999619;0.167000055313;60.0;2015-10-06-12-16-36
24;n13;Upright walker;3.0;1.0;19.1990001202;0.500999927521;60.0;2015-10-06-12-16-36
25;n13;Upright walker;3.0;1.0;19.8329999447;0.0670001506805;60.0;2015-10-06-12-16-36
26;n13;Upright walker;3.0;-1.0;20.617000103;1.28600001335;60.0;2015-10-06-12-16-36
27;n13;Upright walker;3.0;1.0;22.5529999733;0.400000095367;60.0;2015-10-06-12-16-36
28;n13;Upright walker;3.0;-1.0;24.6050000191;0.299999952316;60.0;2015-10-06-12-16-36
29;n13;Upright walker;3.0;-1.0;27.7740001678;0.25;60.0;2015-10-06-12-16-36
30;n13;Upright walker;3.0;-1.0;31.1600000858;0.366999864578;60.0;2015-10-06-12-16-36
31;n13;Upright walker;3.0;1.0;32.7109999657;0.334000110626;60.0;2015-10-06-12-16-36
32;n13;Upright walker;3.0;-1.0;34.8459999561;0.334000110626;60.0;2015-10-06-12-16-36
33;n13;Upright walker;3.0;1.0;36.7810001373;0.266999959946;60.0;2015-10-06-12-16-36
34;n13;Upright walker;3.0;1.0;39.6010000706;0.316999912262;60.0;2015-10-06-12-16-36
35;n13;Upright walker;3.0;1.0;42.9370000362;0.350000143051;60.0;2015-10-06-12-16-36
36;n13;Upright walker;3.0;-1.0;45.0050001144;0.332999944687;60.0;2015-10-06-12-16-36
37;n13;Upright walker;3.0;1.0;46.6730000973;0.316999912262;60.0;2015-10-06-12-16-36
38;n13;Upright walker;3.0;-1.0;48.4070000648;0.283999919891;60.0;2015-10-06-12-16-36
39;n13;Upright walker;3.0;1.0;50.1920001507;0.316999912262;60.0;2015-10-06-12-16-36
40;n13;Upright walker;3.0;-1.0;52.1600000858;0.300999879837;60.0;2015-10-06-12-16-36
41;n13;Upright walker;3.0;1.0;53.478000164;0.399999856949;60.0;2015-10-06-12-16-36
42;n13;Upright walker;3.0;-1.0;55.6300001144;0.399999856949;60.0;2015-10-06-12-16-36
43;n13;Upright walker;3.0;1.0;57.1490001678;0.416999816895;60.0;2015-10-06-12-16-36
44;n13;Upright walker;3.0;-1.0;59.0329999924;0.301000118256;60.0;2015-10-06-12-16-36
45;n13;Scrambled moving;4.0;-1.0;14.0120000839;0.333999872208;60.0;2015-10-06-12-16-36
46;n13;Scrambled moving;4.0;1.0;15.5469999313;0.367000102997;60.0;2015-10-06-12-16-36
47;n13;Scrambled moving;4.0;1.0;25.754999876;0.100000143051;60.0;2015-10-06-12-16-36
48;n13;Scrambled moving;4.0;1.0;25.8880000114;0.983999967575;60.0;2015-10-06-12-16-36
49;n13;Scrambled moving;4.0;1.0;28.0899999142;0.735000133514;60.0;2015-10-06-12-16-36
50;n13;Scrambled moving;4.0;1.0;30.0420000553;0.667999982834;60.0;2015-10-06-12-16-36
51;n13;Scrambled moving;4.0;1.0;31.1600000858;0.983999967575;60.0;2015-10-06-12-16-36
52;n13;Scrambled moving;4.0;1.0;32.6610000134;1.18400001526;60.0;2015-10-06-12-16-36
53;n13;Scrambled moving;4.0;-1.0;34.9800000191;0.467000007629;60.0;2015-10-06-12-16-36
54;n13;Scrambled moving;4.0;1.0;36.381000042;0.366999864578;60.0;2015-10-06-12-16-36
55;n13;Scrambled moving;4.0;-1.0;37.9649999142;0.317000150681;60.0;2015-10-06-12-16-36
56;n13;Scrambled moving;4.0;1.0;40.4000000954;0.533999919891;60.0;2015-10-06-12-16-36
57;n13;Scrambled moving;4.0;1.0;41.9849998951;0.550000190735;60.0;2015-10-06-12-16-36
58;n13;Scrambled moving;4.0;1.0;43.5529999733;0.75;60.0;2015-10-06-12-16-36
59;n13;Scrambled moving;4.0;-1.0;45.4210000038;0.46799993515;60.0;2015-10-06-12-16-36
60;n13;Scrambled moving;4.0;1.0;47.0569999218;0.549999952316;60.0;2015-10-06-12-16-36
61;n13;Scrambled moving;4.0;-1.0;48.5239999294;0.651000022888;60.0;2015-10-06-12-16-36
62;n13;Scrambled moving;4.0;1.0;49.992000103;0.333999872208;60.0;2015-10-06-12-16-36
63;n13;Scrambled moving;4.0;1.0;54.1619999409;0.483999967575;60.0;2015-10-06-12-16-36
64;n13;Scrambled moving;4.0;1.0;55.6630001068;0.0839998722076;60.0;2015-10-06-12-16-36
65;n13;Scrambled moving;4.0;-1.0;56.0299999714;0.551000118256;60.0;2015-10-06-12-16-36
66;n13;Scrambled moving;4.0;-1.0;57.7980000973;0.450999975204;60.0;2015-10-06-12-16-36
67;n13;Scrambled moving;4.0;-1.0;59.0659999847;0.584000110626;60.0;2015-10-06-12-16-36
